caller_id,fraud_probability,anomaly_intensity,final_risk,predicted_fraud,true_label
9003692685,0.03783750428232822,-0.1104954361016795,0.03432391438448677,0,0
9003728206,0.025859971605369108,-0.05857548069030488,0.08215084187643969,0,0
9003909142,0.008459333507149601,0.09470643911868115,0.23412521303064035,0,0
9003950248,0.02986659511752527,-0.10764844306943822,0.03255799128689531,0,0
9003954123,0.03211544247212028,-0.09341857544077148,0.04898501045268436,0,0
9004018326,0.030572458244872487,-0.06229748872937835,0.08103456136006909,0,0
9004317496,0.031366088901836287,-0.09214337871265832,0.04988657373402733,0,0
9004429429,0.027115915297653476,-0.07388381974414815,0.06668396849346817,0,0
9004488222,0.02346312496149684,-0.09213975409320518,0.04514863595113688,0,0
9004592338,0.02788431420123621,0.061944414159011196,0.21106615147024071,0,0
9004631016,0.036734076403886776,0.0008366323805283349,0.15162730680396208,0,0
9004655629,0.02977822693148332,-0.07925765527303497,0.06258733639689895,0,0
9004784995,0.041023464466915696,-0.08759452769926535,0.06050087945624914,0,0
9004950686,0.026878365726444624,-0.09640986088895781,0.04267325236592255,0,0
9005086782,0.03628606645650601,-0.08319186452948213,0.0623234230341886,0,0
9005278129,0.026949259604071192,0.04355353316118571,0.1910184733393574,0,0
9005295610,0.020977416009112262,-0.036792697854162226,0.10230195182262068,0,0
9005651405,0.97,0.2125980509303228,0.93596543572176,1,1
9005758816,0.03437860487764902,-0.06940716074327352,0.07578496927193706,0,0
9005800716,0.03432597734812693,-0.11313657547598444,0.029418494640981875,0,0
9005824205,0.024403175450370143,-0.05908735939192994,0.08073438675554406,0,0
9005862108,0.026175617509860444,-0.0983746762350014,0.04016972057916436,0,0
9005884953,0.013549387348916718,-0.025246840960118477,0.11007891607739964,0,0
9006699902,0.02848127607201968,-0.11928807555658943,0.019393655483792557,0,0
9006743531,0.026994639811099494,-0.009332265181938137,0.1350088646377413,0,0
9006747733,0.021109690707779953,-0.08340506441171108,0.05299169484005654,0,0
9006961799,1.0,0.20784977124342885,0.9489342443177545,1,1
9006966596,0.012595535198269258,0.028027637449212328,0.1659552799915746,0,0
9007048965,0.04313372634740489,-0.061447307645939586,0.08947215874363493,0,0
9007130057,0.03324919882989547,-0.09511803627874682,0.04786454625508371,0,0
9007190766,0.03239985298564641,-0.1030630986761244,0.038936494117248935,0,0
9007202679,0.036449598968193914,-0.10864406845883529,0.03545284691532863,0,0
9007252576,0.025686365801663683,-0.0749619421236436,0.06468387979306423,0,0
9007425757,0.01534130815154206,-0.027014352075657277,0.10928124570156643,0,0
9007756625,0.025641291535787515,0.02484171839750904,0.17040699150345562,0,0
9007807825,0.04378168357890244,-0.07273533797893511,0.07790033999946872,0,0
9007830475,0.01748242245245821,-0.05484175252801127,0.08108050331566864,0,0
9007879771,0.01655638483793236,-0.07842923097184029,0.05553201456926864,0,0
9008273786,0.02930152863810405,-0.11694174498984211,0.022371936518080556,0,0
9008400979,0.06770156416202208,-0.05327064359380096,0.11287670699443261,0,0
9008496474,0.02155251477415911,-0.07350783584341097,0.06374431393045833,0,0
9008524168,0.01764300918067601,-0.014291900092554821,0.12414274667742459,0,0
9008598446,0.026787502138671787,-0.08214082959655394,0.05773794207710503,0,0
9008657840,0.045273324656765486,-0.0893574853736388,0.061182797456775906,0,0
9008689770,0.01637372905578194,-0.06446590402960994,0.07021771015529159,0,0
9008815101,0.042720018986191016,-0.10240947160990704,0.045821165152669346,0,0
9008819303,0.03684407200486963,-0.06840162515314752,0.078329696899955,0,0
9008875163,0.08475175587983352,-0.062334195755784416,0.11350324583878155,0,0
9008917198,0.02705067148797005,-0.09521021702053084,0.04404775680068522,0,0
9008925472,0.023255793938946084,-0.08242485398828697,0.05531797004116789,0,0
9009088646,0.02740549980807294,-0.10190137459007198,0.03717082407196588,0,0
9009122072,0.01722457903546501,-0.04303201320178873,0.09343918377588359,0,0
9009125265,0.05564650654532855,-0.06523859174541419,0.09296265069981624,0,0
9009366660,0.06146932426469737,-0.04299069992459764,0.12002980571583174,0,0
9009510077,0.027656720400127233,-0.08133871274671334,0.05910938156212692,0,0
9009704427,0.009397027660262925,-0.014396254516805651,0.11908458570184399,0,0
9009764916,0.01830634697248293,-0.04398681952521616,0.09307654900125024,0,0
9009996511,0.04000594846514821,-0.07300957579204514,0.07534432149708128,0,0
9010159092,0.05798077901700552,-0.0934440132872893,0.06447725889684361,0,0
9010211953,0.01509382357223625,-0.05166982830912392,0.08300825760605528,0,0
9010256514,0.0764803662273303,-0.10283807118203547,0.06562323713108012,0,0
9010288151,0.006229066092378413,0.027619054149190414,0.1617024710422047,0,0
9010331747,0.03431488836668077,-0.06245278419563416,0.08311547116168978,0,0
9010367980,0.03551521695768403,-0.10337945088390987,0.040470511414309365,0,0
9010519751,0.02458617475800944,-0.07577241381066135,0.06316500400413551,0,0
9010520894,0.017805922006998997,-0.06288118665506787,0.07275616383665945,0,0
9010528523,0.03468620615128426,-0.07441864887141014,0.07065944772122196,0,0
9010556957,0.02846922454458749,-0.10096050973354509,0.03880598232416879,0,0
9010585143,0.005968015810774738,0.09543591566230669,0.2334033625843564,0,0
9010591740,0.009697051478397105,0.007238058722283114,0.14218792759292895,0,0
9010649931,0.02749510961163525,-0.10031071338165715,0.038910025843768965,0,0
9010744609,0.02495569624225455,0.008145945262315823,0.15230509463295697,0,0
9010802596,0.026815838523749903,-0.053551915121262395,0.08804724138063402,0,0
9010842573,0.03454746256497058,-0.10476004542507372,0.03842700573590609,0,0
9010860041,0.027746533089222373,-0.0923485256364674,0.047497470270870715,0,0
9010981317,0.04421005134682095,-0.0945641000932308,0.05502799854352303,0,0
9011181576,0.02001900990833132,-0.08594930735214351,0.04964145248881971,0,0
9011266849,0.02643292349619843,-0.10825844109209609,0.029851445425636326,0,0
9011438488,0.029016698437061433,-0.05641895230524124,0.08632989650613973,0,0
9011472939,0.021619126795368867,-0.0919383547485283,0.04425563615987983,0,0
9011572201,0.9582071003787311,0.21108659325566947,0.9272881826933193,1,1
9011718600,0.029054752782808713,-0.09678139477068093,0.04358541400843577,0,0
9011979525,0.028095912585971886,-0.1137426016704346,0.02503832137266506,0,0
9012126341,0.020334974040421585,-0.012709361501463845,0.12743475490431283,0,0
9012329109,0.9955987394957984,0.21840721047931067,0.9574799599660097,1,1
9012332103,0.03263604762418134,-0.11593876358027733,0.025435388897817424,0,0
9012430563,0.02155487698963042,-0.06466810198629969,0.07311215361231477,0,0
9012444646,0.027238029197126194,-0.0838366026047857,0.056211447857707326,0,0
9012586659,0.018573568458270375,0.0037285917105303046,0.14379526991491456,0,0
9012880911,0.036765450643695484,-0.09490077127073532,0.05020450742212461,0,0
9012940163,0.01888990121851152,-0.00085778340261361,0.13912542932946076,0,0
9012972269,0.041657431534886734,-0.059484295589343206,0.09066635398000021,0,0
9012973975,0.028940879430247448,-0.08309007262818913,0.05802416767871832,0,0
9013106459,0.026990876099578807,-0.06133384934052294,0.0799066669663425,0,0
9013429605,0.02703861239073418,-0.03262373382222311,0.11035602864984206,0,0
9013496748,0.03706404834894056,0.04248573606544692,0.1959559280676666,0,0
9013526722,0.030261473506786672,-0.08604408987152962,0.055686500802089686,0,0
9013537136,0.02461626817189709,-0.06420463767073153,0.07544006674045155,0,0
9013562831,0.03505093524165995,-0.08967007289794471,0.05471815171217656,0,0
9013616050,0.023975886921850677,-0.09441322399151891,0.043047365481146516,0,0
9013627754,0.017723457104106565,-0.06256423936866318,0.07304251651564414,0,0
9013802559,0.02433972034079623,-0.07120866792270553,0.06785279407707247,0,0
9014229785,0.023948303256962792,-0.02076369414042306,0.12106852702835368,0,0
9014279106,0.02789411107120357,-0.1039524532617952,0.03529070491103114,0,0
9014601501,0.03544864512814357,-0.10592594487789708,0.03773234926932403,0,0
9014661115,0.021720959844013434,-0.026292064654839742,0.1138743594238959,0,0
9015225976,0.05500526851072638,-0.013678345687720972,0.14721021344224436,0,0
9015451196,0.04500847619136991,-0.054834741441397716,0.09760356437977366,0,0
9015466331,0.0398097744238573,-0.10088690214414464,0.045688305524132757,0,0
9015504736,0.04392365439071904,-0.06660801427538687,0.08447792402557097,0,0
9015548702,0.9991666666666668,0.22292435234760044,0.9644069982142093,1,1
9015639932,0.94,0.2229919821108074,0.928978657489934,1,1
9015737115,0.03425240737934764,-0.11587030065961429,0.02647774682523598,0,0
9015804499,0.03473261372660066,-0.08454636419665967,0.05995614801068201,0,0
9015814983,0.01906331665416743,-0.04974634609641998,0.08742804047039654,0,0
9015863170,0.01967711920719516,-0.07612413333759677,0.05984689501483463,0,0
9015900657,0.0264132806979132,-0.006808719606964053,0.13733395248674451,0,0
9015905053,0.019032369153158413,-0.0545257170464582,0.082345336824855,0,0
9015930783,0.026460883810235414,-0.04925908544204588,0.09238287335365955,0,0
9016005522,0.030362323424029714,-0.09994817340449696,0.041014494943662674,0,0
9016131051,0.0131016198534341,-0.05529363073494675,0.0779732197689436,0,0
9016257322,0.02876571542162839,-0.10825761741287326,0.03125199333652344,0,0
9016379768,0.02739422962115824,0.0361705071220253,0.18346253429331627,0,0
9016528919,0.03300246913637388,-0.11779832214275787,0.023684887135288914,0,0
9016733608,0.05017587258558089,-0.07307176956236078,0.08138037657351163,0,0
9017157144,0.02061669596932752,-0.025405092279511987,0.11415162100957879,0,0
9017255496,0.9784423076923077,0.22348131411081085,0.952562529455362,1,1
9017391441,0.031070324176187623,-0.06417241267983398,0.07934664536140913,0,0
9017392261,0.03306397087707418,-0.09821003277831625,0.04447718583279443,0,0
9017474521,0.06507774816922154,-0.05323012524428178,0.11134534991015596,0,0
9017550109,0.022179108157296637,-0.07732658230298861,0.06007399517696316,0,0
9017608935,0.02164171550948077,-0.06380544478950984,0.07407831271066406,0,0
9017644364,0.025531079845306722,-0.07144210519050709,0.06832026386660951,0,0
9017707516,0.036685398831801594,-0.10920013466318301,0.03500512912572249,0,0
9017907476,0.054906023225070634,0.007689214477644368,0.16979134713160282,0,0
9018110803,0.035599340380376286,-0.0763522763294589,0.06915849152474675,0,0
9018127472,0.044657181271915015,-0.08620065473769056,0.06415803215648785,0,0
9018191685,0.01883014202499712,-0.0541711189257591,0.08259972631273615,0,0
9018212380,0.06665429976278758,-0.0750972660970724,0.08912125333139581,0,0
9018309073,0.033836839603045864,-0.09115752478513689,0.05241361717218661,0,0
9018411474,0.0353203104319078,-0.11602106651142813,0.026958739882967313,0,0
9018595980,0.01971315906555347,-0.06889932460089665,0.06752379578980376,0,0
9018711871,0.02970433882313081,-0.09779855301087309,0.04289740313083424,0,0
9018743273,0.014205063790648285,-0.026342123076818713,0.10931178079198502,0,0
9018797273,0.025388962941644902,0.0029548950899199733,0.14706471163842394,0,0
9018837048,0.02286247021948589,0.02099575384704877,0.16466458413274665,0,0
9018922087,0.01967711920719516,-0.08244991925678491,0.05314420649628668,0,0
9019160064,0.02517213785107221,-0.09483596139817907,0.04331719111706821,0,0
9019268005,0.10296516443294944,0.005576062808666404,0.1963877745106419,0,0
9019329509,0.02739182999998726,-0.09779131374126138,0.04151756843629008,0,0
9019386795,0.028153000932878394,-0.0796715157166008,0.061173681745904734,0,0
9019396911,0.03294022542284027,-0.1053756010731729,0.03681043180261615,0,0
9019524516,0.024015598407756227,-0.09967466837620176,0.03749626092247752,0,0
9019615977,0.0361289589693825,0.015315540655399418,0.166605826067425,0,0
9019635040,0.022473765087070295,-0.08548132814637555,0.05161016791095829,0,0
9019843055,0.01655638483793236,-0.08261681082011735,0.05109493058822369,0,0
9019859092,0.03049651002890945,-0.06467022542763051,0.07847488347579662,0,0
9020306684,0.0267684182466175,-0.11497000866695645,0.02294128648206781,0,0
9020344239,0.02272972083926306,-0.09890564208153851,0.03753958075486785,0,0
9020701374,0.03883297343141554,-0.08436815021456895,0.06260519615051371,0,0
9020807992,0.025951532926614614,-0.07036951573712341,0.06970903212961894,0,0
9020944764,0.025181564824144367,-0.08638623720915828,0.052276022452611114,0,0
9020969283,0.023669184460138427,-0.06461367173595023,0.07443841140489905,0,0
9021137323,0.4483655815712247,0.10539911948935787,0.5093987328838838,0,0
9021174349,0.02142980019122948,-0.08576924666440039,0.0506787157114598,0,0
9021371936,0.025067394958284795,-0.08153907765855994,0.0573434832549472,0,0
9021381133,0.035781662784465686,-0.04943473019203959,0.09778923073318554,0,0
9021430774,0.02351629763750126,-0.10395916126114224,0.0326569091758457,0,0
9021442924,0.052964618010034145,0.0012421836827781751,0.16179534660340344,0,0
9021655318,0.09218048368937132,-0.052567405013419555,0.12830919761037787,0,0
9021700718,0.022889601925433455,-0.013065623332438991,0.1285900430331795,0,0
9021710604,1.0,0.21581000554720953,0.9573687648270655,1,1
9021950534,0.04840033538572439,-0.09192294727975192,0.06034068678975524,0,0
9022073289,0.03913302907406178,-0.09727167793029506,0.049112884601598406,0,0
9022086963,0.01904413455800738,-0.03458641819877051,0.10347971703019193,0,0
9022147889,0.025698276932888998,-0.08880674738688715,0.050021320847081635,0,0
9022153826,0.018116082744921276,-0.03259803238693054,0.10502974363903163,0,0
9022181572,0.03334304618770812,-0.11302427156923861,0.028947731136150217,0,0
9022241640,0.019638973301918546,-0.04859790524397001,0.0889903016458735,0,0
9022260558,0.022363948556865975,-0.042403360644319654,0.09718891438537881,0,0
9022323034,0.04266855313370506,-0.09672762801097273,0.051810664506552,0,0
9022332460,0.022450335177523578,0.026032318261970278,0.16975395580307406,0,0
9022632819,0.022829467335112694,-0.04318717469999439,0.09663771043433447,0,0
9022780994,0.008832975320817735,-0.04565437268911571,0.08562561679319491,0,0
9022785606,0.011204464275282653,0.03976039734447978,0.17755245793337443,0,0
9022900521,0.020012886759444567,-0.05357696122269917,0.08393893192529202,0,0
9022963928,0.024886398143698075,-0.08743731619334683,0.05098521813480645,0,0
9023225744,0.03876548902303235,-0.10197493901768317,0.043908870061991845,0,0
9023318289,0.028344302775488387,-0.09930359005867456,0.04048667142682738,0,0
9023326889,0.029388449535891138,-0.0759514516573937,0.0658566636018262,0,0
9023452668,0.02264513804475883,-0.07459557201344391,0.06324734229117618,0,0
9023470162,0.016526320720401857,0.03155412165872995,0.17205035028621965,0,0
9023505891,0.046110980149439346,-0.09038411439640048,0.06059759318041369,0,0
9023637732,0.025041961081294407,-0.04626973691098907,0.09469897943324095,0,0
9023674082,0.03228793411246991,-0.07891873846268915,0.06445227083701735,0,0
9023955171,0.02865027088296279,-0.07148356546104068,0.07014784793530338,0,0
9024165666,0.02851331609850296,-0.0910257106789642,0.04935917091584599,0,0
9024169856,0.029339046359250255,-0.08341352451061901,0.057920344062922235,0,0
9024182133,0.03121558623059598,-0.05282813043261475,0.09145399918954096,0,0
9024183279,1.0,0.21895111771101305,0.9606970305484731,1,1
9024283654,0.03378813001074942,-0.09930483445964705,0.043751649223186986,0,0
9024447133,0.03927788463996901,-0.056487647993900825,0.09241381951680004,0,0
9024734566,0.018066656607968273,-0.009136160676839977,0.12985986350788759,0,0
9024863740,0.01652890569534058,-0.017919993803433343,0.11963002201224698,0,0
9024883425,0.013599825196256056,-0.03035619012789359,0.10469540468064129,0,0
9024887119,0.061299240129003806,-0.10248386056848235,0.05688987664128852,0,0
9025162356,0.030591988267147995,-0.10964415898702023,0.030878602632312385,0,0
9025239704,0.039074284710864896,0.02378334101736168,0.17734534985041361,0,0
9025302178,0.0431328425323897,-0.11584532311684304,0.03183247367029616,0,0
9025337665,0.028874633919616838,-0.09593808407696336,0.04437089947169526,0,0
9025386546,0.010257386509372735,0.01746054376937356,0.1533556891529996,0,0
9025426576,0.02550765730336708,-0.06649756891392233,0.07354535168356405,0,0
9025567628,0.0222305669809291,-0.01393819754728165,0.12727005818680684,0,0
9025637575,0.01594719061631056,-0.04844411966358808,0.08693818045816899,0,0
9025658348,0.019673847258670794,-0.014716783116110799,0.12491105114569648,0,0
9025680299,0.03501329704549664,-0.10123533858955486,0.04244122213219685,0,0
9025746147,0.04108368740794517,-0.09175803800167565,0.05612543289593493,0,0
9025977660,0.015332795887164867,-0.02220304662743605,0.11437411070542539,0,0
9026070181,0.023250007742272087,-0.06731572694075394,0.07132385647731666,0,0
9026307451,0.021810607705817397,-0.08261778510779078,0.05424643197133123,0,0
9026388458,0.024716582383917225,-0.09674777538627449,0.04101813426166391,0,0
9026621707,0.02854522365377332,-0.09152045287270949,0.04885409555538219,0,0
9026733948,0.028097731037861385,0.011608362704394914,0.15785903050193148,0,0
9026791609,0.04640668198038618,-0.09915734562405465,0.05147905691156731,0,0
9026954608,0.01752848532214406,-0.042335873328752216,0.09435914478532421,0,0
9027011851,0.03106512925124277,-0.06594220626057523,0.0774682870901258,0,0
9027033419,0.20222515417540815,-0.07586223180937557,0.16965322212521797,0,0
9027040180,0.05545518160656606,-0.0066105809601396115,0.15496903716379856,0,0
9027052479,0.029018624083332528,-0.024628798173494226,0.12001532509312524,0,0
9027112021,0.040372000937012036,-0.07554560695195711,0.0728768201629696,0,0
9027287497,0.054991302864760644,-0.003880350975935032,0.15758361230300463,0,0
9027677720,0.03015642613839935,-0.09778317570612882,0.04318494903439379,0,0
9028029967,0.0390331599733173,-0.11324932430075302,0.03212333759757463,0,0
9028092454,0.014097682016640873,0.0021570644657432636,0.13944457616257866,0,0
9028202237,0.04003874219593803,-0.10889774545032238,0.0373375412931108,0,0
9028284843,0.028466559818050956,-0.11460996904822202,0.024341662902752553,0,0
9028366157,0.030715758089689623,-0.11123944905125338,0.02926252398414204,0,0
9028435164,0.03216429408321383,-0.061816748695195545,0.08249904632130148,0,0
9028525311,0.03179361320323619,0.009879277938677045,0.15824445281005214,0,0
9028625166,0.9671534447120722,0.21535932077287545,0.9371832942066296,1,1
9028631324,0.011155977840690771,-0.07479154899877893,0.05614619249434839,0,0
9028813846,0.02967213570753705,-0.09938906151707583,0.04119280717231845,0,0
9029283229,0.03650773919919245,-0.07196288183727384,0.07435445394906627,0,0
9029474852,0.042239279311513854,-0.08090106701209998,0.06832263842563027,0,0
9029619635,0.025116290317169797,-0.09658566874865387,0.04142972428725057,0,0
9030139308,0.02542217360285686,-0.06931235524359214,0.07051156470237085,0,0
9030178547,0.01596724670283328,-0.016798325898904953,0.120481525671461,0,0
9030188840,0.026202519805604507,-0.09586872483680953,0.042841122801551876,0,0
9030428228,0.014188485831862186,-0.049175194760671614,0.08510832361758419,0,0
9030610592,0.02766114547012101,-0.0697704281516694,0.07136958204196303,0,0
9030647856,0.031692734589651876,-0.07817504634809036,0.06488315385714268,0,0
9030655726,0.011442595557524382,0.01843447713242874,0.15509877678449677,0,0
9030673297,0.0424294690239718,-0.018395622019521274,0.13466639294133387,0,0
9030694724,0.02672041815251388,-0.09902555380677647,0.03980694284431894,0,0
9030736938,0.016371778987638797,-0.06767210195024748,0.06681931070048212,0,0
9030753401,0.1127695592322613,-0.0549372448332186,0.13815160346150956,0,0
9030985582,0.039918314219287605,-0.10834444146155081,0.03785155542115142,0,0
9031139812,0.032957248317041776,-0.09756398730812327,0.0450976904096421,0,0
9031351189,0.023812445446221228,-0.11222533617047037,0.024075908211306278,0,0
9031547456,0.03341126972024827,-0.06605967815824237,0.07875150027026132,0,0
9031662272,0.027128829633140183,-0.09203705022132846,0.04745688192196838,0,0
9031754786,0.03047498467306263,-0.09005984713574344,0.0515595836278295,0,0
9031812625,0.01881599278065795,0.04437289182112192,0.18700669088405447,0,0
9032170105,0.02208155086386115,0.010763829937480929,0.153354470729668,0,0
9032229456,0.01903343774088033,-0.028091459001032437,0.11035524040920645,0,0
9032267420,0.015428193646199602,-0.0298767343827403,0.10630044839937314,0,0
9032292819,0.013572944054681575,-0.023316856595497426,0.11213802667878592,0,0
9032411707,0.03892797947289098,-0.094880828298187,0.051523155933191185,0,0
9032489565,0.015767328727847946,-0.036130028035422146,0.09987805242621994,0,0
9032710793,0.022180706217556953,-0.10214438193636122,0.03377846172215368,0,0
9032731122,0.015379921617411219,-0.0558614912282559,0.07873850610397624,0,0
9032840019,0.023915883040659683,-0.04300780532463794,0.0974796164084438,0,0
9032885318,0.023933277945777504,0.03417204995358003,0.17926843416382257,0,0
9033051656,0.022684243939368805,-0.010055389755504685,0.13165641737592207,0,0
9033051909,0.032928283248457216,-0.10020546101196315,0.04228145353596989,0,0
9033099128,1.0,0.22410040289713362,0.9661531201374437,1,1
9033145748,0.9622338935574228,0.2388159923151395,0.959085829060952,1,1
9033162929,0.047456499980523405,-0.09257813637627887,0.05908015901243466,0,0
9033164316,0.023663556686766753,-0.08608070130183693,0.05168895789971341,0,0
9033197689,0.013825324244591895,-0.020754022598397315,0.11500498741219704,0,0
9033239729,0.027539702488399737,-0.0832280823830655,0.05703722886974934,0,0
9033246116,0.04954016396092619,-0.0660915412453072,0.0883950752630501,0,0
9033313620,0.029281450987450698,-0.0795652694278014,0.06196332842749011,0,0
9033331249,0.015876480740376047,0.01220541646346096,0.15115890770397003,0,0
9033341142,0.03054002436599136,-0.0962535442192251,0.04503587786987641,0,0
9033495801,0.03325402436408995,-0.11101007171135185,0.031028527835669437,0,0
9033513609,0.06592617379375675,-0.014013311667118555,0.1534078327096583,0,0
9033559652,0.017532770027012458,-0.06787896044545194,0.06729672179837787,0,0
9033575170,0.04484213632199061,-0.0852039460125642,0.06532509975147519,0,0
9033604990,0.046357514909006935,-0.09705112872111926,0.0536812660615686,0,0
9033672053,0.03831813951184058,0.016310665342125774,0.1689737505393603,0,0
9033819281,0.31665462950733153,0.05072416575571026,0.3724395680794202,0,0
9033996259,0.034626841944363024,-0.07052385430544422,0.07475068318057443,0,0
9034074672,0.03400011885215017,-0.05984148422747049,0.08569349574009724,0,0
9034140716,0.038975083206654576,0.07497137903731244,0.2315237495962285,0,0
9034186180,0.00697384868119767,0.02650315967619732,0.1609669589645665,0,0
9034217277,0.034119303921000384,-0.10762674777699577,0.03513260450904319,0,0
9034383685,0.011263645438787084,-0.0068361044583865604,0.12821515483726215,0,0
9034565506,0.016532951189960617,-0.05792899649033839,0.07723963261020642,0,0
9034576177,0.030460705180873137,-0.10857706113931542,0.03193051038857126,0,0
9034770437,0.021422129746391336,-0.09343790813682828,0.04254853824164674,0,0
9035000310,0.02910094424728404,-0.07600076762315089,0.06563190612197427,0,0
9035001396,0.022642714149125342,0.03886011139760592,0.18346148112721364,0,0
9035039348,0.016798448024212195,-0.0701873695009218,0.06441018005056105,0,0
9035388971,0.028661500511279258,-0.07506115297885246,0.06636383858836671,0,0
9035482921,0.03656351583215001,-0.1000123127123676,0.04466724953624801,0,0
9035505807,0.02132375788416001,-0.06758021637978828,0.06988785832943298,0,0
9035619062,0.04063256150014216,-0.09986484590161071,0.04726493010652362,0,0
9035720430,0.025564254130367205,-0.08891360613999083,0.04982768156061064,0,0
9035734936,0.99,0.23383413669872088,0.9704668086858659,1,1
9035771416,0.04135087625672733,-0.0975791911121281,0.05011775749730516,0,0
9035814695,0.019097271999543586,-0.021399323045254715,0.11748440736557247,0,0
9035844313,0.025973581595034278,-0.06019489897930719,0.08050310149732515,0,0
9035928076,0.03282542444767602,-0.04312057782896189,0.10270584954370292,0,0
9036068527,0.046948623175129774,0.03006056247057365,0.18872118341642896,0,0
9036148803,0.0495063191924977,-0.10577863943031102,0.04632303589991517,0,0
9036289427,1.0,0.23466210699616696,0.9773441110601933,1,1
9036294886,0.03970023217324459,-0.08977845621862635,0.05739288886189696,0,0
9036368874,0.027128829633140183,-0.08858394367554268,0.05111573125601787,0,0
9036547824,0.01942365302486676,-0.06719800303859957,0.0691527817675448,0,0
9036576409,0.035558347837731125,-0.08880048043890398,0.05594400373489104,0,0
9036618084,0.02562025580597752,-0.04951480311989798,0.09160754271782223,0,0
9036868094,0.04108422529536107,-0.09490760223462325,0.05278853424715308,0,0
9037160780,0.9996923076923077,0.2068028051855081,0.9476402826059975,1,1
9037280017,0.03334726188301502,-0.07691544884922319,0.06721051699508138,0,0
9037315490,0.02051978868254242,-0.0181713136480387,0.12175825783597047,0,0
9037326587,0.021215586230595985,-0.0533113898990909,0.0849419461863554,0,0
9037553097,0.02427424219499969,-0.048906853725252275,0.09144410675045421,0,0
9037777008,1.0,0.2533207815037375,0.9971145055994487,1,1
9037825640,0.021883008707517238,-0.07492900020145238,0.06243677020241088,0,0
9037831997,0.02012699920828565,-0.06270568888849126,0.07433476442146933,0,0
9038077718,0.033385241508861206,-0.08051371200587415,0.06342065011314317,0,0
9038179717,0.009745969010301676,0.01136846793755586,0.1465937851228664,0,0
9038207764,0.032162692559728215,-0.09653631271532248,0.045709862394351305,0,0
9038217340,0.01089072630102057,-0.009275265009765776,0.1254069128847251,0,0
9038278914,0.041022839993821156,-0.07754949003200606,0.07114404527484457,0,0
9038293963,0.022528995707862196,-0.09106775483130197,0.04572402945694673,0,0
